runtime,book_id,steam,team,lteam,team_id,money_line,decimal_line,prob_win
1628251202.580713,281,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628251202.583011,283,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628251202.585401,345,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628251202.58768,346,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628251202.590102,349,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628251202.592455,351,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628251202.594754,411,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628254802.548031,8,NE,Patriots,"New England Patriots",129,2000.0,21.0,4.76190476190476
1628254802.550392,15,NE,Patriots,"New England Patriots",129,3397.0,34.97,2.85959393766085
1628254802.553096,68,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628254802.55609,69,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628254802.55851,70,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628254802.560848,71,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628254802.563231,72,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628254802.565387,73,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628254802.567585,74,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628254802.569869,75,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628254802.572001,76,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628254802.57417,77,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628254802.576442,79,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628254802.579179,121,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628254802.581678,122,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628254802.584356,123,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628254802.58656,246,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628254802.588732,247,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628254802.591246,248,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628254802.59352,249,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628254802.595654,250,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628254802.597827,255,NE,Patriots,"New England Patriots",129,3200.0,33.0,3.03030303030303
1628254802.6,257,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628254802.602131,258,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628254802.604257,261,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628254802.606419,262,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628254802.608534,263,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628254802.611222,275,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628254802.613459,280,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628254802.615724,281,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628254802.618293,283,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628254802.620473,345,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628254802.622722,346,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628254802.624864,349,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628254802.627089,351,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628254802.629241,411,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628258402.532343,8,NE,Patriots,"New England Patriots",129,2000.0,21.0,4.76190476190476
1628258402.549168,15,NE,Patriots,"New England Patriots",129,3397.0,34.97,2.85959393766085
1628258402.554763,68,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628258402.563022,69,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628258402.569569,70,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628258402.576455,71,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628258402.582177,72,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628258402.600909,73,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628258402.618263,74,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628258402.625322,75,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628258402.641553,76,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628258402.647381,77,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628258402.653618,79,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628258402.659475,121,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628258402.665051,122,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628258402.670897,123,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628258402.677164,246,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628258402.68278,247,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628258402.688362,248,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628258402.694155,249,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628258402.700955,250,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628258402.70687,255,NE,Patriots,"New England Patriots",129,3200.0,33.0,3.03030303030303
1628258402.71284,257,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628258402.726308,258,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628258402.732863,261,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628258402.738767,262,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628258402.744468,263,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628258402.751621,275,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628258402.757439,280,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628258402.763124,281,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628258402.7689,283,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628258402.774912,345,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628258402.780864,346,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628258402.78709,349,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628258402.792849,351,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628258402.798939,411,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628262002.605976,8,NE,Patriots,"New England Patriots",129,2000.0,21.0,4.76190476190476
1628262002.608755,15,NE,Patriots,"New England Patriots",129,3397.0,34.97,2.85959393766085
1628262002.612323,68,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628262002.614572,69,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628262002.616898,70,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628262002.61902,71,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628262002.621324,72,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628262002.62362,73,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628262002.62637,74,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628262002.629417,75,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628262002.632532,76,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628262002.635093,77,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628262002.637807,79,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628262002.640326,121,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628262002.643303,122,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628262002.645788,123,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628262002.648532,246,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628262002.650811,247,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628262002.653281,248,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628262002.655658,249,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628262002.658536,250,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628262002.661024,255,NE,Patriots,"New England Patriots",129,3200.0,33.0,3.03030303030303
1628262002.663453,257,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628262002.665719,258,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628262002.668004,261,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628262002.6702,262,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628262002.672397,263,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628262002.674565,275,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628262002.676769,280,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628262002.678964,281,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628262002.681257,283,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628262002.683444,345,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628262002.685584,346,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628262002.687772,349,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628262002.690065,351,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628262002.692338,411,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628265602.003783,8,NE,Patriots,"New England Patriots",129,2000.0,21.0,4.76190476190476
1628265602.00689,15,NE,Patriots,"New England Patriots",129,3397.0,34.97,2.85959393766085
1628265602.009486,68,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628265602.012338,69,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628265602.014755,70,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628265602.017049,71,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628265602.01926,72,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628265602.021626,73,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628265602.024221,74,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628265602.026826,75,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628265602.029065,76,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628265602.031225,77,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628265602.033908,79,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628265602.036928,121,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628265602.039445,122,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628265602.041746,123,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628265602.044034,246,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628265602.046375,247,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628265602.048616,248,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628265602.051213,249,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628265602.053449,250,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628265602.055707,255,NE,Patriots,"New England Patriots",129,3200.0,33.0,3.03030303030303
1628265602.057874,257,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628265602.060096,258,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628265602.062385,261,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628265602.064643,262,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628265602.066852,263,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628265602.068996,275,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628265602.071095,280,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628265602.073224,281,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628265602.075487,283,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628265602.077659,345,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628265602.079885,346,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628265602.081983,349,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628265602.084036,351,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628265602.086672,411,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628269207.084109,8,NE,Patriots,"New England Patriots",129,2000.0,21.0,4.76190476190476
1628269207.091251,15,NE,Patriots,"New England Patriots",129,3397.0,34.97,2.85959393766085
1628269207.093412,68,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628269207.095502,69,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628269207.097617,70,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628269207.099707,71,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628269207.101849,72,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628269207.103941,73,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628269207.106017,74,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628269207.108126,75,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628269207.110305,76,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628269207.112486,77,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628269207.114554,79,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628269207.116677,121,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628269207.118814,122,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628269207.120867,123,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628269207.123036,246,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628269207.12512,247,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628269207.12721,248,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628269207.129304,249,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628269207.131398,250,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628269207.133533,255,NE,Patriots,"New England Patriots",129,3200.0,33.0,3.03030303030303
1628269207.135613,257,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628269207.137746,258,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628269207.139806,261,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628269207.141927,262,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628269207.144079,263,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628269207.146567,275,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628269207.148657,280,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628269207.150727,281,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628269207.152905,283,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628269207.155006,345,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628269207.157132,346,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628269207.159272,349,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628269207.161358,351,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628269207.163512,411,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628272802.520327,8,NE,Patriots,"New England Patriots",129,2000.0,21.0,4.76190476190476
1628272802.527665,15,NE,Patriots,"New England Patriots",129,3397.0,34.97,2.85959393766085
1628272802.534806,68,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628272802.541871,69,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628272802.548399,70,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628272802.554999,71,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628272802.561346,72,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628272802.568009,73,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628272802.574859,74,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628272802.581021,75,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628272802.590695,76,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628272802.596678,77,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628272802.602497,79,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628272802.608888,121,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628272802.614209,122,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628272802.620038,123,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628272802.625518,246,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628272802.631704,247,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628272802.637368,248,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628272802.642971,249,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628272802.648963,250,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628272802.654701,255,NE,Patriots,"New England Patriots",129,3200.0,33.0,3.03030303030303
1628272802.660241,257,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628272802.665591,258,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628272802.671048,261,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628272802.67698,262,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628272802.682267,263,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628272802.68783,275,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628272802.693178,280,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628272802.699759,281,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628272802.705896,283,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628272802.711468,345,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628272802.718853,346,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628272802.725054,349,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628272802.730806,351,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628272802.736945,411,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628276402.166668,8,NE,Patriots,"New England Patriots",129,2000.0,21.0,4.76190476190476
1628276402.169883,15,NE,Patriots,"New England Patriots",129,3397.0,34.97,2.85959393766085
1628276402.172108,68,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628276402.174721,69,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628276402.177293,70,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628276402.180698,71,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628276402.182862,72,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628276402.184987,73,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628276402.187144,74,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628276402.189473,75,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628276402.191732,76,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628276402.193909,77,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628276402.196069,79,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628276402.198197,121,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628276402.200489,122,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628276402.2027,123,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628276402.204832,246,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628276402.207064,247,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628276402.209284,248,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628276402.211549,249,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628276402.213742,250,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628276402.215912,255,NE,Patriots,"New England Patriots",129,3200.0,33.0,3.03030303030303
1628276402.218041,257,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628276402.22017,258,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628276402.222379,261,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628276402.224513,262,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628276402.226739,263,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628276402.22894,275,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628276402.231181,280,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628276402.233299,281,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628276402.235397,283,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628276402.237548,345,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628276402.239697,346,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628276402.241938,349,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628276402.244107,351,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628276402.24632,411,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628280007.148486,8,NE,Patriots,"New England Patriots",129,2000.0,21.0,4.76190476190476
1628280007.154936,15,NE,Patriots,"New England Patriots",129,3397.0,34.97,2.85959393766085
1628280007.157274,68,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628280007.159412,69,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628280007.161585,70,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628280007.163782,71,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628280007.165961,72,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628280007.168144,73,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628280007.170255,74,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628280007.17245,75,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628280007.174541,76,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628280007.176699,77,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628280007.178911,79,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628280007.181105,121,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628280007.183418,122,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628280007.185552,123,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628280007.187758,246,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628280007.189905,247,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628280007.192025,248,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628280007.19426,249,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628280007.196455,250,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628280007.198612,255,NE,Patriots,"New England Patriots",129,3200.0,33.0,3.03030303030303
1628280007.200803,257,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628280007.203007,258,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628280007.205237,261,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628280007.207467,262,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628280007.209627,263,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628280007.211796,275,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628280007.214009,280,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628280007.216712,281,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628280007.218804,283,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628280007.220914,345,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628280007.223025,346,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628280007.225179,349,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628280007.227354,351,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628280007.229463,411,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628283603.150225,8,NE,Patriots,"New England Patriots",129,2000.0,21.0,4.76190476190476
1628283603.155946,15,NE,Patriots,"New England Patriots",129,3397.0,34.97,2.85959393766085
1628283603.161786,68,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628283603.169351,69,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628283603.175008,70,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628283603.18077,71,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628283603.186434,72,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628283603.191961,73,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628283603.197764,74,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628283603.203157,75,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628283603.20871,76,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628283603.214677,77,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628283603.220104,79,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628283603.225641,121,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628283603.231176,122,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
